PLG _AZGP1 
PLG _FAS
PLG _ITGA3 
PLG _ITGB7 
PLG _ITGB8 
PLG _PTX3 
PLG _CNTF 
PLG _S100A4 
PLG _HMGB2 
PLG _ACVR2A 
PLG _DPP4 
PLG _CALR 
PLG _CFP 
PLG _AOAH 
PLG _RXRB 
PLG _GRN 
PLG _GRN
PLG _TNFRSF8 
PLG _PCSK1 
PLG _EPHA2 
PLG _EPHA3
PLG _EPHB2 
PLG _EPHB2
PLG _COL4A5 
PLG _IL12B 
PLG _PRDX5 
PLG _HLA-F 
PLG _HLA-F
PLG _LRPAP1 
PLG _SLC7A1 
PLG _LCN1 
PLG _S100A7 
PLG _FGF9 
PLG _SDC4 
PLG _AGRN 
PLG _IL2RG 
PLG _L1CAM 
PLG _IFNA8 
PLG _CSF2RB 
PLG _TNFSF8 
PLG _CDH5 
PLG _RYK 
PLG _GPC1 
PLG _BTC 
PLG _ADM 
PLG _HRH1 
PLG _ADRA1B 
PLG _RORA
PLG _THBS2 
PLG _SAA4 
PLG _FBN1 
PLG _FBN2 
PLG _BSG 
PLG _BSG
PLG _TIMP3 
PLG _AHR 
PLG _FLT4 
PLG _FLT4
PLG _KDR 
PLG _BMPR1A 
PLG _ACVR1B 
PLG _ACVR1B
PLG _TGFBR1 
PLG _TGFBR1
PLG _SERPINF1 
PLG _ACVRL1 
PLG _PPARG 
PLG _HPCAL1 
PLG _SNCA 
PLG _ITGAE 
PLG _FPR3 
PLG _COL18A1 
PLG _IL6ST 
PLG _IL6ST
PLG _TXLNA 
PLG _CD79B 
PLG _PTGDS 
PLG _P2RY2 
PLG _HNF4A
PLG _GRIA3 
PLG _IL12RB1 
PLG _LIFR 
PLG _CXCL5 
PLG _DCC 
PLG _BTD 
PLG _NAMPT 
PLG _KIR3DL1 
PLG _KIR3DL2 
PLG _MMP13 
PLG _NOTCH1 
PLG _SMC3 
PLG _OR3A2 
PLG _NPTX2 
PLG _GRIA4 
PLG _CXCL12
PLG _GABRA4 
PLG _LEPR 
PLG _CD151 
PLG _IFNAR2 
PLG _HSPA13 
PLG _MASP1 
PLG _MASP1
PLG _CCN3 
PLG _C9 
PLG _TRPC1
PLG _NR2C2 
PLG _VEGFA 
PLG _THBS3 
PLG _COMP 
PLG _PGF 
PLG _VEGFB 
PLG _VEGFC 
PLG _CAMP 
PLG _MMP14 
PLG _TNFSF10 
PLG _BCAM 
PLG _PPT1 
PLG _GZMM 
PLG _RORC 
PLG _MMP15 
PLG _APLP1 
PLG _PLXNA3 
PLG _HDGF 
PLG _LUM 
PLG _HNRNPM 
PLG _HNRNPM
PLG _EFNA4
PLG _EFNB2 
PLG _EFNA5 
PLG _ITGA8 
PLG _CRISP3 
PLG _YARS1 
PLG _ATP1B3 
PLG _EPHB3 
PLG _EPHA5 
PLG _EPHB4 
PLG _EPHB1 
PLG _EPHA4 
PLG _MFAP2
PLG _NR1H2 
PLG _VCP 
PLG _FGF8 
PLG _FGF8
PLG _LAMB2 
PLG _CDH13 
PLG _FCGRT 
PLG _ITGA1 
PLG _WNT3 
PLG _WNT3A 
PLG _ANTXR2 
PLG _ANTXR2
PLG _IL2 
PLG _FGF12 
PLG _B2M 
PLG _TGFB2 
PLG _CNTNAP1 
PLG _JAG1 
PLG _SRPX 
PLG _IL13RA1 
PLG _CCL20 
PLG _CCL7 
PLG _GPLD1 
PLG _CXCL6 
PLG _LCN2 
PLG _DCD 
PLG _FBLN2 
PLG _C8A 
PLG _C8B 
PLG _VLDLR
PLG _HSPG2 
PLG _LRP2 
PLG _EFNB1 
PLG _RUNX1 
PLG _RUNX1
PLG _IL1RL1 
PLG _COL4A3 
PLG _COL4A3
PLG _ROR1 
PLG _GUCY1A1
PLG _CNTN2 
PLG _NRG1 
PLG _NRG1
PLG _NRG1
PLG _SEMG2 
PLG _COL7A1 
PLG _TEK 
PLG _GUCY2D 
PLG _DST 
PLG _TGFBR3 
PLG _PLAUR 
PLG _PLAUR
PLG _PTH1R 
PLG _CFHR1 
PLG _NOTCH2 
PLG _HGFAC 
PLG _MST1R 
PLG _BMPR1B 
PLG _COL14A1 
PLG _ZP2 
PLG _LTB 
PLG _C1QBP 
PLG _LRP1 
PLG _DDR1
PLG _LGALS3BP 
PLG _LOXL1 
PLG _MFGE8 
PLG _SPOCK1 
PLG _CD47 
PLG _CD47
PLG _VAC14 
PLG _ADAM10 
PLG _EFEMP1 
PLG _EFEMP1
PLG _FSTL1 
PLG _CNTN1 
PLG _CNTN1
PLG _GRIN2A
PLG _FAP 
PLG _PTPRJ 
PLG _TRAF2 
PLG _DLG1 
PLG _DLG1
PLG _GRIK2
PLG _TRDN 
PLG _PLA2G7 
PLG _PRDX4 
PLG _MMRN1 
PLG _PAPPA 
PLG _GRIN2B 
PLG _CHIT1 
PLG _KLRD1 
PLG _NOG 
PLG _GRM1 
PLG _IL15RA 
PLG _SEMA3F 
PLG _DMP1 
PLG _DMP1
PLG _PTPRS 
PLG _PTPRS
PLG _ITGAD 
PLG _MFAP5 
PLG _BTN1A1 
PLG _ADAM9 
PLG _ADAM9
PLG _ADAM15 
PLG _ADAM15
PLG _TMED1 
PLG _MADCAM1 
PLG _MADCAM1
PLG _PTCH1 
PLG _ITGA7 
PLG _ITGA7
PLG _ACVR2B 
PLG _ALCAM 
PLG _LAMB3 
PLG _LAMC2 
PLG _LAMC2
PLG _ITGA9 
PLG _BMPR2 
PLG _IL16 
PLG _IL16
PLG _COL9A3 
PLG _NID2 
PLG _LRP8 
PLG _LRP8
PLG _IL18 
PLG _SELPLG 
PLG _WFDC2 
PLG _FGFBP1 
PLG _SEMA3A 
PLG _ITPR2 
PLG _ITPR3 
PLG _ITIH4 
PLG _IL13RA2 
PLG _LTBP1 
PLG _LTBP2 
PLG _ICAM4 
PLG _ICAM4
PLG _GRIN2C 
PLG _AGER
PLG _PON2 
PLG _PSG5 
PLG _PTPRK
PLG _ERBB4 
PLG _ERBB4
PLG _EPHA7 
PLG _NR0B2 
PLG _FCN2 
PLG _FCN2
PLG _CDSN 
PLG _TGFBI 
PLG _SLC1A5 
PLG _SLC1A5
PLG _CHI3L2 
PLG _NPTX1 
PLG _GRIK4 
PLG _IGFBP7 
PLG _LAMA4 
PLG _LAMA4
PLG _GRIK5 
PLG _ECM1
PLG _AMHR2 
PLG _MIA 
PLG _LAMA3 
PLG _PTPRO 
PLG _SLC9A3R1 
PLG _MICA 
PLG _HFE 
PLG _HFE
PLG _HLA-G 
PLG _P3H1 
PLG _CDON
PLG _AMOT 
PLG _HSD17B12 
PLG _RORB 
PLG _CTGF 
PLG _SAR1A 
PLG _HLA-DQB1 
PLG _TREML2 
PLG _IL23R 
PLG _GRIA3 
PLG _CD276 
PLG _CD6 
PLG _F11R 
PLG _SDF2 
PLG _GDF6 
PLG _RXRA 
PLG _VWA1 
PLG _TRAT1 
PLG _APOA5 
PLG _UNQ6114 
PLG _OLFM4 
PLG _CRELD2 
PLG _CHRDL2 
PLG _CHRDL2
PLG _SV2A 
PLG _ESR2 
PLG _NRG1 
PLG _MAMDC2 
PLG _PKD1L3 
PLG _ANKAR 
PLG _SFRP2 
PLG _LUZP2 
PLG _ADAMTSL2 
PLG _CD163 
PLG _LSR 
PLG _XYLT1 
PLG _THNSL2 
PLG _CBLN2 
PLG _NAV2 
PLG _SERPINA12 
PLG _SFTPA1 
PLG _CNTN4 
PLG _SCUBE3 
PLG _LTBP4 
PLG _SFRP1 
PLG _IGSF1 
PLG _IL22RA1 
PLG _BMPER 
PLG _PCSK9 
PLG _NAXE 
PLG _ACVR1C
PLG _LFNG 
PLG _LFNG
PLG _GPRC5A 
PLG _IL17RD
PLG _SEMA6D 
PLG _TSPAN14 
PLG _OR5H6 
PLG _OR2T6 
PLG _LILRB1 
PLG _IL31RA
PLG _GRIN3A 
PLG _BPIFB1 
PLG _SCARB1 
PLG _TSPEAR 
PLG _ITLN1 
PLG _ROBO4 
PLG _TGFBR2 
PLG _SMPDL3A 
PLG _NECTIN2 
PLG _PTPRU 
PLG _RYR2 
PLG _HTRA1 
PLG _TNR 
PLG _NELL1 
PLG _NEO1 
PLG _KLK6 
PLG _KLK6
PLG _GLG1 
PLG _PTPRN2 
PLG _TNFRSF14 
PLG _CUL5 
PLG _MYDGF 
PLG _ADIPOR1 
PLG _AP2M1 
PLG _AP2M1
PLG _IL17RA 
PLG _MRAP2 
PLG _BCAN 
PLG _BCAN
PLG _SFRP2 
PLG _SERAC1 
PLG _WFIKKN1 
PLG _IL17F 
PLG _NR1H4 
PLG _ERBIN 
PLG _HBEGF 
PLG _SORT1 
PLG _SORT1
PLG _MMP19
PLG _OSMR 
PLG _IL12RB2 
PLG _TIMP4 
PLG _OLFM1 
PLG _CTRC 
PLG _ADAM2 
PLG _MYOC 
PLG _SEMA3C 
PLG _SPOCK3
PLG _APOL2 
PLG _SDF4 
PLG _ERP44 
PLG _CHRDL1 
PLG _JAM3
PLG _C1QTNF1 
PLG _CADM1
PLG _ANGPTL4 
PLG _ULBP1 
PLG _CD244 
PLG _OR8D2 
PLG _PDGFD
PLG _FGF23 
PLG _IL22 
PLG _TWSG1 
PLG _LACRT 
PLG _CRISPLD2 
PLG _IL25 
PLG _CHRD 
PLG _CLEC4M
PLG _NAN
PLG _CPVL 
PLG _SMOC2 
PLG _SMOC1 
PLG _ANTXR1
PLG _GREM2 
PLG _MMRN2 
PLG _FBRS 
PLG _SIAE 
PLG _NTN4 
PLG _TRPV4
PLG _IL21 
PLG _ROBO2 
PLG _PLXNA4 
PLG _SDF2L1 
PLG _CD248 
PLG _TRPC7 
PLG _S100A14 
PLG _PTPRH 
PLG _BPIFA1 
PLG _MMP25 
PLG _IL23A 
PLG _IL1RAP 
PLG _IL1RAP
PLG _CD93 
PLG _ESM1 
PLG _SPINK5 
PLG _DLL4 
PLG _IL17RB 
PLG _IL17RB
PLG _LTBP3 
PLG _LTBP3
PLG _EMILIN3 
PLG _ECHDC1 
PLG _ARL8B 
PLG _STAB1 
PLG _DLL3 
PLG _CELSR1 
PLG _CELSR3 
PLG _UGGT1 
PLG _IL20 
PLG _PLA2G3 
PLG _IL37 
PLG _KCNIP1 
PLG _LRP1B 
PLG _KLK14 
PLG _ADAM22 
PLG _ADAM22
PLG _SEMA5B 
PLG _NRXN2
PLG _TFIP11 
PLG _GABBR1 
PLG _DKK2 
PLG _WNT16 
PLG _FBLN5 
PLG _KL 
PLG _DMBT1 
PLG _SUSD2 
PLG _TAC3 
PLG _IL20RA 
PLG _PCYOX1 
PLG _ADAMTS1 
PLG _DPP7 
PLG _CD84 
PLG _PLXNA1 
PLG _GNPTG 
PLG _DBNL 
PLG _TINAG 
PLG _STOML2 
PLG _DKKL1 
PLG _ANGPTL2 
PLG _ITGA11 
PLG _TAOK2 
PLG _NRXN1
PLG _ZNRF3 
PLG _MMP17 
PLG _NOTCH3 
PLG _ALK 
PLG _COL17A1 
PLG _ICAM5 
PLG _ADAMTS5 
PLG _TFR2 
PLG _SMC3 
PLG _COLQ 
PLG _CLEC11A 
PLG _ANGPT4 
PLG _TNFSF13B 
PLG _NISCH 
PLG _KLK5 
PLG _GRIP1 
PLG _GRIP1
PLG _NRXN3 
PLG _PLXND1 
PLG _HYOU1 
PLG _KLK4 
PLG _NPTN 
PLG _CACNG2 
PLG _EMILIN1 
PLG _LAMC3 
PLG _ROBO1 
PLG _ROBO1
PLG _TNFRSF11A 
PLG _FCGBP 
F12 _KRT1 
F12 _THBS1 
F12 _CLU 
F12 _CD44 
F12 _CALR 
F12 _DCD 
F12 _LRP1 
F12 _TRAF2 
F12 _P3H1 
F12 _LTBP4 
F12 _ERBIN 
F12 _SDF4 
F12 _OR8D2 
F12 _SDF2L1 
F12 _HYOU1 
PLAU _EL52 
PLAU _CALU 
PLAU _GPC4 
PLAU _EGFR 
PLAU _APOA1 
PLAU _FGA 
PLAU _FN1 
PLAU _ALB 
PLAU _TFRC 
PLAU _TF 
PLAU _ANXA1 
PLAU _HRG 
PLAU _KRT1 
PLAU _ITGB3 
PLAU _SERPINA5 
PLAU _ITGB1 
PLAU _ITGB1
PLAU _GSN 
PLAU _ITGAV 
PLAU _KLK3 
PLAU _CTSD 
PLAU _ANXA2 
PLAU _PSAP 
PLAU _CTSL 
PLAU _CTSB 
PLAU _THBS1 
PLAU _PTPRC 
PLAU _CFH 
PLAU _ITGA5 
PLAU _SERPINF2 
PLAU _F7 
PLAU _F7
PLAU _ANXA5 
PLAU _C4A 
PLAU _PF4V1 
PLAU _CLU 
PLAU _FGFR1 
PLAU _IGF2R 
PLAU _F5 
PLAU _ITGA4 
PLAU _HGF
PLAU _PKM 
PLAU _HSP90B1 
PLAU _FOLR1 
PLAU _CD44 
PLAU _ITGB4 
PLAU _ITGA2 
PLAU _IGFBP3 
PLAU _VCAM1 
PLAU _ITIH1 
PLAU _M6PR 
PLAU _FGFR2 
PLAU _FGFR2
PLAU _FGFR2
PLAU _ITGA6 
PLAU _PRTN3 
PLAU _LAMA1 
PLAU _ITGA3 
PLAU _HMGB2 
PLAU _ACVR2A 
PLAU _CALR 
PLAU _S100A7 
PLAU _L1CAM 
PLAU _RYK 
PLAU _PRSS3 
PLAU _ADRA1B 
PLAU _SAA4 
PLAU _FBN1 
PLAU _BSG 
PLAU _KDR 
PLAU _ACVR1B 
PLAU _ACVR1B
PLAU _TGFBR1 
PLAU _TGFBR1
PLAU _IL6ST
PLAU _LIFR 
PLAU _DCC 
PLAU _BTD 
PLAU _OR3A2 
PLAU _HSPA13 
PLAU _MASP1 
PLAU _TGM4 
PLAU _MMP14 
PLAU _TNFSF10 
PLAU _PPT1 
PLAU _ATP1B3 
PLAU _EPHA4 
PLAU _B2M 
PLAU _TGFB2 
PLAU _DCD 
PLAU _VLDLR
PLAU _HSPG2 
PLAU _LRP2 
PLAU _EFNB1 
PLAU _SEMG2 
PLAU _TGFBR3 
PLAU _PLAUR
PLAU _C1QBP 
PLAU _LRP1 
PLAU _LGALS3BP 
PLAU _PTPRJ 
PLAU _TRAF2 
PLAU _DLG1 
PLAU _PAPPA 
PLAU _ACVR2B 
PLAU _ITGA9 
PLAU _BMPR2 
PLAU _FGFBP1 
PLAU _ICAM4 
PLAU _ERBB4
PLAU _SLC1A5 
PLAU _LAMA3 
PLAU _P3H1 
PLAU _HSD17B12 
PLAU _TREML2 
PLAU _CD276 
PLAU _SDF2 
PLAU _ESR2 
PLAU _LTBP4 
PLAU _NAXE 
PLAU _ACVR1C
PLAU _OR2T6 
PLAU _SCARB1 
PLAU _TSPEAR 
PLAU _RYR2 
PLAU _NELL1 
PLAU _AP2M1 
PLAU _AP2M1
PLAU _SERAC1 
PLAU _ERBIN 
PLAU _MYOC 
PLAU _SDF4 
PLAU _ERP44 
PLAU _OR8D2 
PLAU _CRISPLD2 
PLAU _SIAE 
PLAU _ROBO2 
PLAU _SDF2L1 
PLAU _UGGT1 
PLAU _LRP1B 
PLAU _PCYOX1 
PLAU _DPP7 
PLAU _PLXNA1 
PLAU _STOML2 
PLAU _ITGA11 
PLAU _NRXN1
PLAU _COL17A1 
PLAU _NRXN3 
PLAU _HYOU1 
PLAU _NPTN 
PLAU _FCGBP 
PLAU_NR2B1 
PLAU_EL52 
PLAU_ITGB5 
PLAU_CACNA1A 
PLAU_PLXNB2 
PLAU_EPHB6 
PLAU_LAMA5 
PLAU_CALU 
PLAU_NRP2 
PLAU_PLXNA2 
PLAU_GPC4 
PLAU_CRTAP 
PLAU_STC2 
PLAU_SLIT2 
PLAU_EFEMP2 
PLAU_EGFR 
PLAU_F2 
PLAU_PLAU 
PLAU_PLAT 
PLAU_CFB 
PLAU_SERPINC1 
PLAU_A2M 
PLAU_KNG1 
PLAU_KNG1
PLAU_LDLR 
PLAU_EGF 
PLAU_PIGR 
PLAU_APOA1 
PLAU_APOE 
PLAU_APOA2 
PLAU_APOC2 
PLAU_FGA 
PLAU_FGB 
PLAU_FGG 
PLAU_C1QA 
PLAU_C1QB 
PLAU_C1QC 
PLAU_FN1 
PLAU_AHSG 
PLAU_ALB 
PLAU_GC
PLAU_PPBP 
PLAU_TFRC 
PLAU_TF 
PLAU_HPX 
PLAU_ALDOA 
PLAU_ANXA1 
PLAU_APOB 
PLAU_HRG 
PLAU_KRT1 
PLAU_VWF 
PLAU_ERBB2 
PLAU_ERBB2
PLAU_APP 
PLAU_ITGB3 
PLAU_ITGB2 
PLAU_S100A8 
PLAU_ICAM1 
PLAU_CLEC3B 
PLAU_SERPIND1 
PLAU_ITGB1 
PLAU_ITGB1
PLAU_INSR 
PLAU_GSN 
PLAU_S100A9 
PLAU_FCER2 
PLAU_ITGAV 
PLAU_P4HB 
PLAU_KLK3 
PLAU_CTSD 
PLAU_ANXA2 
PLAU_C8B 
PLAU_PSAP 
PLAU_CTSL 
PLAU_HSP90AA1
PLAU_LAMB1 
PLAU_THBS1 
PLAU_IGF1R 
PLAU_NGFR 
PLAU_GUSB 
PLAU_CTSG 
PLAU_PTPRC 
PLAU_CFH 
PLAU_ITGA5 
PLAU_F7 
PLAU_F7
PLAU_ANXA5 
PLAU_RPSA 
PLAU_CD48 
PLAU_LGALS1 
PLAU_HMGB1 
PLAU_CTSH 
PLAU_TACSTD2 
PLAU_C4A 
PLAU_C4B 
PLAU_TFPI
PLAU_PF4V1 
PLAU_CLU 
PLAU_LAMC1 
PLAU_ITGAM 
PLAU_FGFR1 
PLAU_FGFR1
PLAU_FGFR1
PLAU_CETP 
PLAU_IGF2R 
PLAU_F5 
PLAU_PIP 
PLAU_GZMA 
PLAU_CDH1 
PLAU_VCAN 
PLAU_ITGA4 
PLAU_C6 
PLAU_F3 
PLAU_F3
PLAU_HGF 
PLAU_PKM 
PLAU_PKM
PLAU_HSP90B1 
PLAU_IDE 
PLAU_FOLR1 
PLAU_ELN 
PLAU_NME1 
PLAU_TIMP2 
PLAU_CD44 
PLAU_ITGB4 
PLAU_ITGB4
PLAU_PDGFRA 
PLAU_PRLR 
PLAU_ITGA2 
PLAU_CR1 
PLAU_IGFBP3 
PLAU_LBP 
PLAU_PTPRA 
PLAU_IL1RN 
PLAU_ITGB6 
PLAU_VCAM1 
PLAU_VCAM1
PLAU_ITIH1 
PLAU_FST
PLAU_CR2 
PLAU_ANXA7 
PLAU_M6PR 
PLAU_ITGAL 
PLAU_ITGAX 
PLAU_COL5A1 
PLAU_MAG 
PLAU_CD247 
PLAU_PTN 
PLAU_MSR1 
PLAU_FGF7 
PLAU_FGFR2 
PLAU_FGFR2
PLAU_FGFR2
PLAU_RYR1 
PLAU_RYR1
PLAU_ERBB3 
PLAU_CD9 
PLAU_FGFR3 
PLAU_FGFR3
PLAU_FBLN1 
PLAU_ITGA6 
PLAU_ITGA6
PLAU_ANOS1 
PLAU_PTPRB 
PLAU_CMA1 
PLAU_IL32 
PLAU_LAMA2 
PLAU_PRTN3 
PLAU_IGFBP5 
PLAU_GRK2 
PLAU_AZGP1 
PLAU_LAMA1 
PLAU_ITGA3 
PLAU_ITGB7 
PLAU_ITGB8 
PLAU_S100A4 
PLAU_HMGB2 
PLAU_ACVR2A 
PLAU_CALR 
PLAU_AOAH 
PLAU_RXRB 
PLAU_GRN 
PLAU_TNFRSF8 
PLAU_PCSK1 
PLAU_PRDX5 
PLAU_S100A7 
PLAU_FGF9 
PLAU_L1CAM 
PLAU_CSF2RB 
PLAU_RYK 
PLAU_PRSS3 
PLAU_GPC1 
PLAU_ADM 
PLAU_ADRA1B 
PLAU_THBS2 
PLAU_SAA4 
PLAU_FBN1 
PLAU_FBN2 
PLAU_BSG 
PLAU_BSG
PLAU_AHR 
PLAU_FLT4
PLAU_KDR 
PLAU_ACVR1B 
PLAU_ACVR1B
PLAU_TGFBR1 
PLAU_TGFBR1
PLAU_SERPINF1 
PLAU_IL6ST 
PLAU_IL6ST
PLAU_PTGDS 
PLAU_LIFR 
PLAU_DCC 
PLAU_BTD 
PLAU_KIR3DL1 
PLAU_NOTCH1 
PLAU_OR3A2 
PLAU_CD151 
PLAU_HSPA13 
PLAU_MASP1 
PLAU_CCN3 
PLAU_C9 
PLAU_TGM4 
PLAU_THBS3 
PLAU_COMP 
PLAU_VEGFC 
PLAU_MMP14 
PLAU_TNFSF10 
PLAU_PPT1 
PLAU_EFNA5 
PLAU_YARS1 
PLAU_ATP1B3 
PLAU_EPHA4 
PLAU_VCP 
PLAU_GDF10 
PLAU_LAMB2 
PLAU_ITGA1 
PLAU_FGF12 
PLAU_B2M 
PLAU_TGFB2 
PLAU_JAG1 
PLAU_DCD 
PLAU_FBLN2 
PLAU_C8A 
PLAU_C8B 
PLAU_HSPG2 
PLAU_EFNB1 
PLAU_RUNX1 
PLAU_SEMG2 
PLAU_TEK 
PLAU_DST 
PLAU_TGFBR3 
PLAU_PLAUR 
PLAU_HGFAC 
PLAU_MST1R 
PLAU_C1QBP 
PLAU_LRP1 
PLAU_LGALS3BP 
PLAU_MFGE8 
PLAU_SPOCK1 
PLAU_CD47 
PLAU_EFEMP1 
PLAU_EFEMP1
PLAU_FSTL1 
PLAU_FAP 
PLAU_PTPRJ 
PLAU_TRAF2 
PLAU_DLG1 
PLAU_DLG1
PLAU_PRDX4 
PLAU_PAPPA 
PLAU_SEMA3F 
PLAU_BTN1A1 
PLAU_ADAM9 
PLAU_ADAM9
PLAU_PTCH1 
PLAU_ACVR2B 
PLAU_ALCAM 
PLAU_LAMB3 
PLAU_LAMC2 
PLAU_LAMC2
PLAU_ITGA9 
PLAU_BMPR2 
PLAU_LRP8 
PLAU_LRP8
PLAU_IL18 
PLAU_FGFBP1 
PLAU_SEMA3A 
PLAU_ITPR3 
PLAU_ITIH4 
PLAU_IL13RA2 
PLAU_ICAM4 
PLAU_PON2 
PLAU_ERBB4 
PLAU_ERBB4
PLAU_FCN2 
PLAU_SLC1A5 
PLAU_SLC1A5
PLAU_CHI3L2 
PLAU_IGFBP7 
PLAU_LAMA4 
PLAU_LAMA3 
PLAU_P3H1 
PLAU_HSD17B12 
PLAU_SAR1A 
PLAU_TREML2 
PLAU_GRIA3 
PLAU_CD276 
PLAU_SDF2 
PLAU_CRELD2 
PLAU_CHRDL2
PLAU_SV2A 
PLAU_ESR2 
PLAU_ANKAR 
PLAU_CD163 
PLAU_XYLT1 
PLAU_NAV2 
PLAU_SERPINA12 
PLAU_SCUBE3 
PLAU_LTBP4 
PLAU_IGSF1 
PLAU_NAXE 
PLAU_ACVR1C
PLAU_TSPAN14 
PLAU_OR2T6 
PLAU_BPIFB1 
PLAU_SCARB1 
PLAU_TSPEAR 
PLAU_SMPDL3A 
PLAU_PTPRU 
PLAU_RYR2 
PLAU_HTRA1 
PLAU_NELL1 
PLAU_KLK6 
PLAU_KLK6
PLAU_TNFRSF14 
PLAU_CUL5 
PLAU_MYDGF 
PLAU_AP2M1 
PLAU_AP2M1
PLAU_BCAN 
PLAU_SERAC1 
PLAU_ERBIN 
PLAU_SORT1 
PLAU_SERPINI1 
PLAU_OLFM1 
PLAU_MYOC 
PLAU_SDF4 
PLAU_ERP44 
PLAU_OR8D2 
PLAU_FGF23 
PLAU_IL22 
PLAU_TWSG1 
PLAU_CRISPLD2 
PLAU_IL25 
PLAU_NAN
PLAU_SIAE 
PLAU_NTN4 
PLAU_ROBO2 
PLAU_SDF2L1 
PLAU_PTPRH 
PLAU_IL1RAP 
PLAU_SPINK5 
PLAU_ARL8B 
PLAU_STAB1 
PLAU_UGGT1 
PLAU_LRP1B 
PLAU_NRXN2
PLAU_GABBR1 
PLAU_WNT16 
PLAU_FBLN5 
PLAU_DMBT1 
PLAU_IL20RA 
PLAU_PCYOX1 
PLAU_DPP7 
PLAU_PLXNA1 
PLAU_TINAG 
PLAU_STOML2 
PLAU_ITGA11 
PLAU_NRXN1
PLAU_ZNRF3 
PLAU_NOTCH3 
PLAU_COL17A1 
PLAU_ADAMTS5 
PLAU_SMC3 
PLAU_GRIP1 
PLAU_NRXN3 
PLAU_HYOU1 
PLAU_NPTN 
PLAU_CACNG2 
PLAU_LAMC3 
PLAU_FCGBP 
PLAT _EL52 
PLAT _CALU 
PLAT _APOA1 
PLAT _FN1 
PLAT _ALB 
PLAT _TF 
PLAT _ANXA1 
PLAT _KRT1 
PLAT _ITGB1 
PLAT _ITGB1
PLAT _ITGAV 
PLAT _P4HB 
PLAT _KLK3 
PLAT _PSAP 
PLAT _CTSL 
PLAT _LAMB1 
PLAT _THBS1 
PLAT _PTPRC 
PLAT _CFH 
PLAT _F7 
PLAT _ANXA5 
PLAT _LGALS1 
PLAT _CLU 
PLAT _LAMC1 
PLAT _IGF2R 
PLAT _F5 
PLAT _ITGA4 
PLAT _NID1 
PLAT _PKM 
PLAT _PKM
PLAT _HSP90B1 
PLAT _FOLR1 
PLAT _CD44 
PLAT _IGFBP3 
PLAT _VCAM1 
PLAT _ITIH1 
PLAT _LAMA2 
PLAT _CALR 
PLAT _L1CAM 
PLAT _FBN1 
PLAT _BSG 
PLAT _TGFBR1 
PLAT _BTD 
PLAT _OR3A2 
PLAT _HSPA13 
PLAT _TGM4 
PLAT _MMP14 
PLAT _PPT1 
PLAT _ATP1B3 
PLAT _EPHA4 
PLAT _B2M 
PLAT _TGFB2 
PLAT _DCD 
PLAT _VLDLR
PLAT _HSPG2 
PLAT _LRP2 
PLAT _SEMG2 
PLAT _DST 
PLAT _TGFBR3 
PLAT _PLAUR 
PLAT _PLAUR
PLAT _C1QBP 
PLAT _LGALS3BP 
PLAT _FSTL1 
PLAT _PTPRJ 
PLAT _TRAF2 
PLAT _PAPPA 
PLAT _ACVR2B 
PLAT _ITGA9 
PLAT _BMPR2 
PLAT _LAMA3 
PLAT _P3H1 
PLAT _HSD17B12 
PLAT _TREML2 
PLAT _SDF2 
PLAT _LTBP4 
PLAT _ACVR1C
PLAT _OR2T6 
PLAT _RYR2 
PLAT _NELL1 
PLAT _AP2M1 
PLAT _SERAC1 
PLAT _ERBIN 
PLAT _MYOC 
PLAT _SDF4 
PLAT _ERP44 
PLAT _OR8D2 
PLAT _SIAE 
PLAT _SDF2L1 
PLAT _UGGT1 
PLAT _LRP1B 
PLAT _PCYOX1 
PLAT _ITGA11 
PLAT _COL17A1 
PLAT _SMC3 
PLAT _HYOU1 
CFB _CP 
CFB _TGFB3 
CFB _LILRB2 
CFB _ACVR1 
CFB _HLA-B 
CFB _SERPINA1 
CFB _HEL111 
CFB _THRB 
CFB _NR0B1 
CFB _NR2B1 
CFB _NR2B3 
CFB _NR2F6 
CFB _NR1D1 
CFB _NR1B2 
CFB _NR2A1 
CFB _RXRG 
CFB _NR2C2 
CFB _ESR1 
CFB _NAN
CFB _EL52 
CFB _ITGB5 
CFB _AIP 
CFB _TNFRSF11B 
CFB _LAD1 
CFB _CACNA1A 
CFB _FCN1 
CFB _CCN1 
CFB _WNT7A 
CFB _TOR1A 
CFB _ADAM10 
CFB _TNFRSF10B 
CFB _TNFRSF10B
CFB _NRP1 
CFB _TNFSF11 
CFB _PLXNB2 
CFB _ANGPT2 
CFB _EPHB6 
CFB _LAMA5 
CFB _MATN3 
CFB _PPARG 
CFB _HLA-C 
CFB _PLXNB1 
CFB _TGFB1I1 
CFB _TGFB1I1
CFB _CALU 
CFB _GDF9 
CFB _NRP2 
CFB _ABCC9
CFB _MMP20 
CFB _RAMP2 
CFB _PLXNA2 
CFB _SEMA7A 
CFB _NR1I2
CFB _GPC4 
CFB _CRCP
CFB _FCN3
CFB _CRTAP 
CFB _CNMD 
CFB _CNMD
CFB _TNFSF13
CFB _STC2 
CFB _SLIT2 
CFB _TNFRSF6B 
CFB _NTN1 
CFB _EFEMP2 
CFB _BMP15 
CFB _AGR2 
CFB _EGFR 
CFB _F2 
CFB _HP 
CFB _CFD 
CFB _PLG 
CFB _PLAU 
CFB _PLAT 
CFB _CFB 
CFB _SERPINC1 
